assay_chembl_id	assay_type
CHEMBL1050608	B
CHEMBL1227835	B
CHEMBL1908675	B
CHEMBL1908676	B
CHEMBL1908677	B
CHEMBL1908678	B
CHEMBL1908679	B
CHEMBL1908680	B
CHEMBL1908681	B
CHEMBL1908682	B
CHEMBL1908683	B
CHEMBL1908684	B
CHEMBL1908685	B
CHEMBL1908686	B
CHEMBL1908687	B
CHEMBL1908688	B
CHEMBL1908689	B
CHEMBL3887651	B
CHEMBL3887652	B
CHEMBL3887653	B
CHEMBL3887654	B
CHEMBL3991603	B
CHEMBL4383509	B
CHEMBL4383510	B
CHEMBL4383511	B
CHEMBL4383512	B
CHEMBL4414134	B
CHEMBL4414135	B
CHEMBL4414136	B
CHEMBL901542	B
CHEMBL924604	B
CHEMBL1061129	B
CHEMBL1063789	B
CHEMBL1060174	B
CHEMBL1062829	B
CHEMBL1062830	B
CHEMBL1051277	B
CHEMBL1061130	B
CHEMBL1110562	B
CHEMBL1244573	B
CHEMBL2320765	B
CHEMBL2320766	B
CHEMBL2320767	B
CHEMBL2320769	B
CHEMBL2320768	B
CHEMBL2320770	B
CHEMBL2320771	B
CHEMBL2320772	B
CHEMBL3871312	B
CHEMBL3871313	B
CHEMBL4312055	B
CHEMBL4412231	B
CHEMBL871418	B
CHEMBL1768765	B
CHEMBL831639	B
CHEMBL1925856	B
CHEMBL885131	F
CHEMBL1963785	F
CHEMBL846547	B
CHEMBL892514	B
CHEMBL882911	B
CHEMBL910454	B
CHEMBL888888	B
CHEMBL1110556	B
CHEMBL1244322	B
CHEMBL3801100	B
CHEMBL3811351	B
CHEMBL3705219	B
CHEMBL827809	B
CHEMBL859870	B
CHEMBL859872	B
CHEMBL859869	B
CHEMBL861044	B
CHEMBL859868	B
CHEMBL859871	B
CHEMBL859873	B
CHEMBL972521	B
CHEMBL1921563	B
CHEMBL3117478	B
CHEMBL3807901	B
CHEMBL3820467	B
CHEMBL4050185	B
CHEMBL4145850	B
CHEMBL4231205	B
CHEMBL4328297	B
CHEMBL3878977	B
CHEMBL1022422	B
CHEMBL1022423	B
CHEMBL981408	B
CHEMBL981409	B
CHEMBL1244707	B
CHEMBL1244709	B
CHEMBL932076	B
CHEMBL955828	B
CHEMBL946393	B
CHEMBL962773	B
CHEMBL1249638	B
CHEMBL1249639	B
CHEMBL1249646	B
CHEMBL1776290	B
CHEMBL2330095	B
CHEMBL2330096	B
CHEMBL2330097	B
CHEMBL2406231	B
CHEMBL3225221	B
CHEMBL3239579	B
CHEMBL3407087	B
CHEMBL3631065	B
CHEMBL3737992	B
CHEMBL3737993	B
CHEMBL3812743	B
CHEMBL3877207	B
CHEMBL4320888	B
CHEMBL4189803	B
CHEMBL4398753	B
CHEMBL4020644	B
CHEMBL4020642	B
CHEMBL4020643	B
CHEMBL4189804	B
CHEMBL4189805	B
CHEMBL877320	B
CHEMBL881895	B
CHEMBL868655	B
CHEMBL924052	B
CHEMBL926152	B
CHEMBL921444	B
CHEMBL929249	B
CHEMBL954940	B
CHEMBL960036	B
CHEMBL991291	B
CHEMBL976445	B
CHEMBL1049817	B
CHEMBL1073573	B
CHEMBL1101061	B
CHEMBL1166731	B
CHEMBL1166312	B
CHEMBL1216987	B
CHEMBL1267842	B
CHEMBL1293051	B
CHEMBL1634308	B
CHEMBL1670519	B
CHEMBL1816688	B
CHEMBL1921150	B
CHEMBL2160547	B
CHEMBL2188464	B
CHEMBL2318994	B
CHEMBL2410188	B
CHEMBL2416767	B
CHEMBL2427136	B
CHEMBL3238609	B
CHEMBL3388275	B
CHEMBL3598920	B
CHEMBL3620704	B
CHEMBL3632100	B
CHEMBL3744289	B
CHEMBL3766679	B
CHEMBL3772320	B
CHEMBL3794867	B
CHEMBL3861343	B
CHEMBL3861337	B
CHEMBL3863625	B
CHEMBL3888002	B
CHEMBL4000026	B
CHEMBL4028190	B
CHEMBL4042487	B
CHEMBL4048827	B
CHEMBL4158907	B
CHEMBL4198899	B
CHEMBL4199453	B
CHEMBL4231361	B
CHEMBL4252569	B
CHEMBL4271631	B
CHEMBL4315185	B
CHEMBL4322379	B
CHEMBL4324948	B
CHEMBL4326249	B
CHEMBL4327282	B
CHEMBL4329359	B
CHEMBL4355674	B
CHEMBL4384543	B
CHEMBL4390356	B
CHEMBL4405132	B
CHEMBL4422747	B
CHEMBL4422771	B
CHEMBL4604159	B
CHEMBL4611580	B
CHEMBL4619907	B
CHEMBL811937	B
CHEMBL811935	B
CHEMBL861908	B
CHEMBL862190	B
CHEMBL867220	B
CHEMBL864972	B
CHEMBL885899	B
CHEMBL960811	B
CHEMBL960812	B
CHEMBL1034023	B
CHEMBL1034025	B
CHEMBL1249723	B
CHEMBL3817687	B
CHEMBL998017	F
CHEMBL1826238	B
CHEMBL1826239	B
CHEMBL651953	B
CHEMBL2318841	B
CHEMBL2318840	B
CHEMBL2318839	B
CHEMBL829227	B
CHEMBL830052	B
CHEMBL830053	B
CHEMBL830054	B
CHEMBL830055	B
CHEMBL830056	B
CHEMBL829224	B
CHEMBL829225	B
CHEMBL829226	B
CHEMBL1116293	B
CHEMBL1291059	B
CHEMBL3767969	B
CHEMBL3767965	B
CHEMBL4263478	B
CHEMBL4348419	B
CHEMBL4411916	B
CHEMBL4411915	B
CHEMBL1925688	B
CHEMBL874560	B
CHEMBL859226	B
CHEMBL648840	B
CHEMBL2187508	B
CHEMBL911185	B
CHEMBL891115	B
CHEMBL916638	B
CHEMBL896869	B
CHEMBL886327	B
CHEMBL925473	B
CHEMBL648839	B
CHEMBL648323	B
CHEMBL648082	B
CHEMBL648328	B
CHEMBL911023	B
CHEMBL913352	B
CHEMBL887363	B
CHEMBL933554	B
CHEMBL930492	B
CHEMBL930493	B
CHEMBL1062413	B
CHEMBL1111209	B
CHEMBL1169306	B
CHEMBL1679746	B
CHEMBL1937839	B
CHEMBL2339065	B
CHEMBL2339069	B
CHEMBL3222681	B
CHEMBL3371979	B
CHEMBL3385881	B
CHEMBL3606495	B
CHEMBL4021499	B
CHEMBL4021500	B
CHEMBL648326	B
CHEMBL3371986	B
CHEMBL830982	B
CHEMBL887361	F
CHEMBL2162624	B
CHEMBL3411793	B
CHEMBL3411794	B
CHEMBL4012500	B
CHEMBL4012501	B
CHEMBL648322	B
CHEMBL872368	B
CHEMBL830415	B
CHEMBL828881	B
CHEMBL839595	B
CHEMBL831105	B
CHEMBL825228	B
CHEMBL877304	B
CHEMBL826376	B
CHEMBL858790	B
CHEMBL914604	B
CHEMBL899659	B
CHEMBL933063	B
CHEMBL1121343	B
CHEMBL1212404	B
CHEMBL1960482	B
CHEMBL2339067	B
CHEMBL2395387	B
CHEMBL2395386	B
CHEMBL2399205	B
CHEMBL2446445	B
CHEMBL2446446	B
CHEMBL3418492	B
CHEMBL3418493	B
CHEMBL3592212	B
CHEMBL3624233	B
CHEMBL3624234	B
CHEMBL3887225	B
CHEMBL3997084	B
CHEMBL4219475	B
CHEMBL1013140	B
CHEMBL1013146	B
CHEMBL1111210	B
CHEMBL2343831	B
CHEMBL2446673	B
CHEMBL3626368	B
CHEMBL3626370	B
CHEMBL4622650	B
CHEMBL3626371	B
CHEMBL3829948	B
CHEMBL648842	B
CHEMBL647746	B
CHEMBL651952	B
CHEMBL648841	B
CHEMBL651951	B
CHEMBL651955	B
CHEMBL647749	B
CHEMBL648324	B
CHEMBL828424	B
CHEMBL1023897	B
CHEMBL2434267	B
CHEMBL1931945	B
CHEMBL866943	B
CHEMBL925267	B
CHEMBL888570	B
CHEMBL3363782	B
CHEMBL3579845	B
CHEMBL3428582	B
CHEMBL3791236	B
CHEMBL3820983	B
CHEMBL4018821	B
CHEMBL946844	B
CHEMBL4270348	B
CHEMBL1021511	B
CHEMBL4390387	B
CHEMBL4358815	B
CHEMBL955704	B
CHEMBL955705	B
CHEMBL2185174	B
CHEMBL3419862	B
CHEMBL3419861	B
CHEMBL1020695	B
CHEMBL1291654	B
CHEMBL4188255	B
CHEMBL1067317	B
CHEMBL1067318	B
CHEMBL4311581	B
CHEMBL678161	B
CHEMBL678143	B
CHEMBL746519	B
CHEMBL857527	B
CHEMBL677280	B
CHEMBL804190	B
CHEMBL804191	B
CHEMBL1657164	B
CHEMBL2061149	B
CHEMBL1657166	B
CHEMBL678151	B
CHEMBL677279	B
CHEMBL2208638	B
CHEMBL3635498	B
CHEMBL4371135	B
CHEMBL857594	B
CHEMBL678139	B
CHEMBL678141	B
CHEMBL678142	B
CHEMBL677276	B
CHEMBL678156	B
CHEMBL4018179	B
CHEMBL677108	B
CHEMBL677278	B
CHEMBL857528	B
CHEMBL2061148	B
CHEMBL3624908	B
CHEMBL678153	B
CHEMBL4018182	B
CHEMBL678145	B
CHEMBL682211	B
CHEMBL682212	B
CHEMBL678154	B
CHEMBL678150	B
CHEMBL4349901	B
CHEMBL1781194	F
CHEMBL3108300	B
CHEMBL3390297	B
CHEMBL4254519	B
CHEMBL4261991	B
CHEMBL4308999	B
CHEMBL4480645	B
CHEMBL4480642	B
CHEMBL4610803	B
CHEMBL4615566	B
CHEMBL3737377	B
CHEMBL3804512	B
CHEMBL4309004	B
CHEMBL749674	B
CHEMBL4396319	B
CHEMBL823926	F
CHEMBL819722	B
CHEMBL4015173	B
CHEMBL898977	B
CHEMBL3293387	B
CHEMBL886520	B
CHEMBL3300519	B
CHEMBL1052174	B
CHEMBL882176	B
CHEMBL751457	B
CHEMBL748564	B
CHEMBL1054123	B
CHEMBL1100889	B
CHEMBL1286216	B
CHEMBL936434	B
CHEMBL4136605	B
CHEMBL1908450	B
CHEMBL3721107	B
CHEMBL3395586	B
CHEMBL3395585	B
CHEMBL3631015	B
CHEMBL3631014	B
CHEMBL4119867	B
CHEMBL4119868	B
CHEMBL4119875	B
CHEMBL4120233	B
CHEMBL3816082	B
CHEMBL1646126	B
CHEMBL1646129	B
CHEMBL1671582	B
CHEMBL1763500	B
CHEMBL654417	B
CHEMBL3375245	B
CHEMBL4410784	B
CHEMBL898044	B
CHEMBL3772143	B
CHEMBL2404447	B
CHEMBL3595654	B
CHEMBL3872004	B
CHEMBL4027450	B
CHEMBL3375249	B
CHEMBL3871989	B
CHEMBL4027453	B
CHEMBL4323452	B
CHEMBL4386952	B
CHEMBL4273354	B
CHEMBL4273359	B
CHEMBL4431983	B
CHEMBL3864489	B
CHEMBL698072	B
CHEMBL697426	B
CHEMBL1926187	B
CHEMBL3366704	B
CHEMBL3388390	B
CHEMBL3862792	B
CHEMBL4041853	B
CHEMBL4155126	B
CHEMBL3737854	B
CHEMBL3745476	B
CHEMBL4326703	B
CHEMBL829454	B
CHEMBL664188	B
CHEMBL665052	B
CHEMBL665254	B
CHEMBL664175	B
CHEMBL884358	B
CHEMBL664429	B
CHEMBL664189	B
CHEMBL665049	B
CHEMBL665257	B
CHEMBL664187	B
CHEMBL884433	B
CHEMBL665260	B
CHEMBL665255	B
CHEMBL665259	B
CHEMBL665256	B
CHEMBL665050	B
CHEMBL664374	B
CHEMBL665040	B
CHEMBL664180	B
CHEMBL664185	B
CHEMBL664182	B
CHEMBL669753	B
CHEMBL884360	B
CHEMBL664376	B
CHEMBL664178	B
CHEMBL664433	B
CHEMBL1026634	B
CHEMBL2384161	B
CHEMBL3412568	B
CHEMBL3135187	B
CHEMBL3879664	B
CHEMBL3879677	B
CHEMBL3128576	B
CHEMBL3128580	B
CHEMBL3130565	B
CHEMBL641178	F
CHEMBL641008	B
CHEMBL4009334	B
CHEMBL3128578	B
CHEMBL3128582	B
CHEMBL4009357	B
CHEMBL4009354	B
CHEMBL641141	B
CHEMBL1110555	B
CHEMBL2406228	B
CHEMBL2406230	B
CHEMBL4020523	B
CHEMBL4020522	B
CHEMBL4020521	B
CHEMBL4020520	B
CHEMBL1176710	B
CHEMBL1285787	B
CHEMBL939362	B
CHEMBL3882683	B
CHEMBL3882691	B
CHEMBL1060197	B
CHEMBL1060198	B
CHEMBL1051336	B
CHEMBL1061901	B
CHEMBL1061077	B
CHEMBL1787525	B
CHEMBL1787527	B
CHEMBL1908483	B
CHEMBL1908484	B
CHEMBL1908485	B
CHEMBL1908486	B
CHEMBL1908487	B
CHEMBL1908488	B
CHEMBL1908489	B
CHEMBL1908490	B
CHEMBL1768766	B
CHEMBL2186463	B
CHEMBL2434540	B
CHEMBL2388049	B
CHEMBL2388052	B
CHEMBL769328	B
CHEMBL708305	B
CHEMBL708306	B
CHEMBL3296768	B
CHEMBL3374446	B
CHEMBL3705147	B
CHEMBL3707883	B
CHEMBL4315093	B
CHEMBL4007943	B
CHEMBL4220356	B
CHEMBL860918	B
CHEMBL973086	B
CHEMBL1244472	B
CHEMBL1244473	B
CHEMBL1244474	B
CHEMBL1244475	B
CHEMBL1244476	B
CHEMBL1244477	B
CHEMBL1958983	B
CHEMBL4379571	B
CHEMBL4386485	B
CHEMBL4386486	B
CHEMBL4386487	B
CHEMBL766073	B
CHEMBL880421	B
CHEMBL873572	B
CHEMBL872194	B
CHEMBL973094	B
CHEMBL955806	B
CHEMBL955807	B
CHEMBL990799	B
CHEMBL946386	B
CHEMBL1249647	B
CHEMBL1251494	B
CHEMBL3631064	B
CHEMBL3878978	B
CHEMBL4012622	B
CHEMBL4320885	B
CHEMBL4429587	B
CHEMBL4429588	B
CHEMBL1116530	B
CHEMBL1116529	B
CHEMBL3379479	B
CHEMBL3802965	B
CHEMBL4229756	B
CHEMBL1166729	B
CHEMBL697297	B
CHEMBL1959441	B
CHEMBL2059968	B
CHEMBL2059969	B
CHEMBL2059970	B
CHEMBL900122	B
CHEMBL927762	B
CHEMBL947922	B
CHEMBL946981	B
CHEMBL3830979	B
CHEMBL3828962	B
CHEMBL4256036	B
CHEMBL925482	B
CHEMBL940370	B
CHEMBL4037039	B
CHEMBL4401295	B
CHEMBL3102465	B
CHEMBL3391480	B
CHEMBL3879713	B
CHEMBL4056378	B
CHEMBL4178921	B
CHEMBL4236285	B
CHEMBL4252382	B
CHEMBL4353987	B
CHEMBL964055	B
CHEMBL932445	B
CHEMBL1008839	B
CHEMBL960365	B
CHEMBL954936	B
CHEMBL1021938	B
CHEMBL976442	B
CHEMBL1002514	B
CHEMBL971455	B
CHEMBL971413	B
CHEMBL1034714	B
CHEMBL1048395	B
CHEMBL1101057	B
CHEMBL1119895	B
CHEMBL1166310	B
CHEMBL1166158	B
CHEMBL1216983	B
CHEMBL1246052	B
CHEMBL1267844	B
CHEMBL1634301	B
CHEMBL1767466	B
CHEMBL1772082	B
CHEMBL1804720	B
CHEMBL1832521	B
CHEMBL1921153	B
CHEMBL1925439	B
CHEMBL2014424	B
CHEMBL2051700	B
CHEMBL2065941	B
CHEMBL2185052	B
CHEMBL2318997	B
CHEMBL2328538	B
CHEMBL2340968	B
CHEMBL2342555	B
CHEMBL2351477	B
CHEMBL2384807	B
CHEMBL2387804	B
CHEMBL2395195	B
CHEMBL2410764	B
CHEMBL2423477	B
CHEMBL2439836	B
CHEMBL3088540	B
CHEMBL3108334	B
CHEMBL3112164	B
CHEMBL3240668	B
CHEMBL3238600	B
CHEMBL3242742	B
CHEMBL3238938	B
CHEMBL3265664	B
CHEMBL3376039	B
CHEMBL3374205	B
CHEMBL3388101	B
CHEMBL3373319	B
CHEMBL3388839	B
CHEMBL3386356	B
CHEMBL3382538	B
CHEMBL3425297	B
CHEMBL3428543	B
CHEMBL3580078	B
CHEMBL3578545	B
CHEMBL3588679	B
CHEMBL3620701	B
CHEMBL3626903	B
CHEMBL3626709	B
CHEMBL3626390	B
CHEMBL3627129	B
CHEMBL3707871	B
CHEMBL3744282	B
CHEMBL3757867	B
CHEMBL3761792	B
CHEMBL3762512	B
CHEMBL3760288	B
CHEMBL3762114	B
CHEMBL3767501	B
CHEMBL3778484	B
CHEMBL3795852	B
CHEMBL3866069	B
CHEMBL3888528	B
CHEMBL4017030	B
CHEMBL4019751	B
CHEMBL4020981	B
CHEMBL4042486	B
CHEMBL4051213	B
CHEMBL4056056	B
CHEMBL4056471	B
CHEMBL4134685	B
CHEMBL4141505	B
CHEMBL4143550	B
CHEMBL4144358	B
CHEMBL4147378	B
CHEMBL4156759	B
CHEMBL4195385	B
CHEMBL4221574	B
CHEMBL4252912	B
CHEMBL4307321	B
CHEMBL4322381	B
CHEMBL4338446	B
CHEMBL4339268	B
CHEMBL4344663	B
CHEMBL4345636	B
CHEMBL4346117	B
CHEMBL4347604	B
CHEMBL4361760	B
CHEMBL4363857	B
CHEMBL4364741	B
CHEMBL4399660	B
CHEMBL4399733	B
CHEMBL4413540	B
CHEMBL4422753	B
CHEMBL4422784	B
CHEMBL4422799	B
CHEMBL4422807	B
CHEMBL4423347	B
CHEMBL4610658	B
CHEMBL4616161	B
CHEMBL4620318	B
CHEMBL3624714	B
CHEMBL3757620	B
CHEMBL4393230	B
CHEMBL4378754	B
CHEMBL1948414	B
CHEMBL3067865	B
CHEMBL1780284	B
CHEMBL4056822	B
CHEMBL2026981	B
CHEMBL2032521	B
CHEMBL3637467	B
CHEMBL2032524	B
CHEMBL753734	B
CHEMBL811897	B
CHEMBL811714	B
CHEMBL811899	B
CHEMBL949480	B
CHEMBL2212121	B
CHEMBL3266217	B
CHEMBL811900	B
CHEMBL814602	B
CHEMBL879200	B
CHEMBL882591	B
CHEMBL896601	B
CHEMBL898226	B
CHEMBL939180	B
CHEMBL939182	B
CHEMBL939184	B
CHEMBL969513	B
CHEMBL2038197	B
CHEMBL2317308	B
CHEMBL3131648	B
CHEMBL3131651	B
CHEMBL866542	B
CHEMBL925135	B
CHEMBL814601	B
CHEMBL814600	B
CHEMBL2212125	B
CHEMBL4263483	B
CHEMBL3992399	B
CHEMBL4010335	B
CHEMBL4351061	B
CHEMBL3227194	B
CHEMBL3227195	B
CHEMBL4322138	B
CHEMBL3993644	B
CHEMBL3993643	B
CHEMBL4157512	B
CHEMBL1106435	B
CHEMBL821244	B
CHEMBL815564	B
CHEMBL914523	B
CHEMBL880227	B
CHEMBL817509	B
CHEMBL809255	B
CHEMBL816736	B
CHEMBL827966	B
CHEMBL830242	B
CHEMBL827998	B
CHEMBL859608	B
CHEMBL916821	B
CHEMBL918702	B
CHEMBL926350	B
CHEMBL1034979	B
CHEMBL982939	B
CHEMBL1062966	B
CHEMBL1073053	B
CHEMBL1115355	B
CHEMBL1253092	B
CHEMBL1819659	B
CHEMBL2050305	B
CHEMBL2351311	B
CHEMBL3888924	B
CHEMBL4007196	B
CHEMBL4348444	B
CHEMBL3364303	B
CHEMBL922719	B
CHEMBL815567	B
CHEMBL3231061	B
CHEMBL3231064	B
CHEMBL2186825	B
CHEMBL809909	B
CHEMBL1018146	B
CHEMBL1111476	B
CHEMBL1111487	B
CHEMBL1108834	B
CHEMBL1670374	B
CHEMBL2410389	B
CHEMBL2410391	B
CHEMBL2410392	B
CHEMBL3412613	B
CHEMBL3789672	B
CHEMBL3789673	B
CHEMBL3789674	B
CHEMBL3991735	B
CHEMBL1228260	B
CHEMBL1228261	B
CHEMBL3789400	B
CHEMBL3885749	B
CHEMBL4037091	B
CHEMBL1695277	B
CHEMBL1764522	B
CHEMBL1764523	B
CHEMBL1764613	B
CHEMBL1764694	B
CHEMBL1764524	B
CHEMBL1763003	B
CHEMBL1764697	B
CHEMBL1764698	B
CHEMBL1764699	B
CHEMBL1764700	B
CHEMBL1764701	B
CHEMBL1764702	B
CHEMBL1963792	F
CHEMBL885484	B
CHEMBL1762892	B
CHEMBL941657	B
CHEMBL941658	B
CHEMBL1260609	B
CHEMBL921267	B
CHEMBL1695278	B
CHEMBL2410203	B
CHEMBL3424980	B
CHEMBL3705546	B
CHEMBL3825083	B
CHEMBL3825086	B
CHEMBL3882756	B
CHEMBL3882755	B
CHEMBL921271	B
CHEMBL1018144	B
CHEMBL1068351	B
CHEMBL1058958	B
CHEMBL1045057	B
CHEMBL4330202	B
CHEMBL942240	B
CHEMBL991886	B
CHEMBL4403718	B
CHEMBL952530	B
CHEMBL952528	B
CHEMBL2327952	B
CHEMBL3385872	B
CHEMBL1167400	B
CHEMBL818393	B
CHEMBL2061944	B
CHEMBL2438487	B
CHEMBL818350	B
CHEMBL910037	F
CHEMBL2175859	B
CHEMBL912214	B
CHEMBL915777	B
CHEMBL904580	B
CHEMBL900974	B
CHEMBL2411781	B
CHEMBL3267968	B
CHEMBL3625621	B
CHEMBL3625625	B
CHEMBL3824699	B
CHEMBL3824698	B
CHEMBL3824697	B
CHEMBL859065	F
CHEMBL858933	F
CHEMBL3766234	B
CHEMBL3766235	B
CHEMBL3632106	B
CHEMBL3999757	B
CHEMBL3999759	B
CHEMBL4137805	B
CHEMBL4137803	B
CHEMBL4137801	B
CHEMBL4137799	B
CHEMBL4137372	B
CHEMBL1007257	F
CHEMBL1007259	F
CHEMBL1019666	B
CHEMBL1018831	B
CHEMBL948043	B
CHEMBL948042	B
CHEMBL948044	B
CHEMBL1837875	B
CHEMBL2174783	B
CHEMBL2174782	B
CHEMBL2343835	B
CHEMBL2412443	B
CHEMBL2437624	B
CHEMBL2437623	B
CHEMBL3399477	B
CHEMBL3751598	B
CHEMBL3751601	B
CHEMBL3751603	B
CHEMBL3751606	B
CHEMBL3749446	B
CHEMBL3749447	B
CHEMBL3825788	B
CHEMBL4020379	B
CHEMBL4038215	B
CHEMBL4038217	B
CHEMBL4189749	B
CHEMBL4189756	B
CHEMBL4263484	B
CHEMBL4275701	B
CHEMBL4275703	B
CHEMBL4383861	B
CHEMBL3824711	B
CHEMBL1033171	B
CHEMBL1035816	B
CHEMBL1908481	B
CHEMBL1648234	B
CHEMBL2160605	B
CHEMBL1937445	B
CHEMBL4222020	B
CHEMBL3802550	B
CHEMBL3800951	B
CHEMBL729167	B
CHEMBL729176	B
CHEMBL1929756	B
CHEMBL2411354	B
CHEMBL3241715	B
CHEMBL3265996	B
CHEMBL3381811	B
CHEMBL3381815	B
CHEMBL4423290	B
CHEMBL4423293	B
CHEMBL4423298	B
CHEMBL4423302	B
CHEMBL4423287	B
CHEMBL4008026	B
CHEMBL844554	B
CHEMBL1250866	B
CHEMBL1913332	B
CHEMBL3122505	B
CHEMBL3241425	B
CHEMBL3868171	B
CHEMBL4194584	B
CHEMBL4031194	B
CHEMBL4189817	B
CHEMBL902628	B
CHEMBL1111215	B
CHEMBL4008048	B
CHEMBL2423838	B
CHEMBL2446787	B
CHEMBL2446789	B
CHEMBL1111218	B
CHEMBL3385879	B
CHEMBL4263480	B
CHEMBL4374474	B
CHEMBL3776777	B
CHEMBL3776776	B
CHEMBL3776778	B
CHEMBL909351	B
CHEMBL896164	B
CHEMBL890123	B
CHEMBL899207	B
CHEMBL3096917	B
CHEMBL3888754	B
CHEMBL3888755	B
CHEMBL3706043	B
CHEMBL872346	B
CHEMBL881399	B
CHEMBL4374475	B
CHEMBL3877122	B
CHEMBL3888103	B
CHEMBL2404825	B
CHEMBL2404822	B
CHEMBL2423149	B
CHEMBL2423147	B
CHEMBL3291830	B
CHEMBL3291829	B
CHEMBL3291828	B
CHEMBL3291827	B
CHEMBL3291814	B
CHEMBL3291548	B
CHEMBL2424010	B
CHEMBL3291547	F
CHEMBL799698	B
CHEMBL798025	B
CHEMBL801567	B
CHEMBL804945	B
CHEMBL806267	B
CHEMBL797866	B
CHEMBL803397	B
CHEMBL801568	B
CHEMBL4195063	B
CHEMBL805025	F
CHEMBL4326293	B
CHEMBL2432851	B
CHEMBL4032253	B
CHEMBL4032254	B
CHEMBL772312	B
CHEMBL802396	B
CHEMBL818520	B
CHEMBL820185	B
CHEMBL795966	B
CHEMBL798152	B
CHEMBL798917	B
CHEMBL802568	B
CHEMBL807722	B
CHEMBL799696	B
CHEMBL799695	B
CHEMBL772402	B
CHEMBL1011986	B
CHEMBL807721	B
CHEMBL798150	F
CHEMBL4329880	B
CHEMBL4001279	B
CHEMBL4001302	B
CHEMBL2014102	B
CHEMBL2175366	B
CHEMBL2175364	B
CHEMBL2330147	B
CHEMBL3769086	B
CHEMBL4183750	B
CHEMBL2438433	B
CHEMBL4350262	B
CHEMBL4350844	B
CHEMBL4350850	B
CHEMBL4405037	B
CHEMBL4350848	B
CHEMBL2175359	B
CHEMBL1786440	B
CHEMBL867087	B
CHEMBL948529	B
CHEMBL2090803	B
CHEMBL2215339	B
CHEMBL4428208	B
CHEMBL4222565	B
CHEMBL1069647	B
CHEMBL3424102	B
CHEMBL3630982	B
CHEMBL3630476	B
CHEMBL4018088	B
CHEMBL4229798	B
CHEMBL1069634	B
CHEMBL1224978	B
CHEMBL1614500	F
CHEMBL838511	B
CHEMBL830388	B
CHEMBL669276	B
CHEMBL669273	B
CHEMBL669274	B
CHEMBL2185821	B
CHEMBL665356	B
CHEMBL664357	B
CHEMBL665621	B
CHEMBL666807	B
CHEMBL3412567	B
CHEMBL669986	B
CHEMBL668432	B
CHEMBL668271	B
CHEMBL668272	B
CHEMBL669872	B
CHEMBL668671	B
CHEMBL669252	B
CHEMBL669442	B
CHEMBL667604	B
CHEMBL858267	B
CHEMBL879983	B
CHEMBL668441	B
CHEMBL880679	B
CHEMBL668105	B
CHEMBL668276	B
CHEMBL667004	B
CHEMBL668440	B
CHEMBL669988	B
CHEMBL669279	B
CHEMBL668436	B
CHEMBL667603	B
CHEMBL665670	B
CHEMBL665669	B
CHEMBL665666	B
CHEMBL668273	B
CHEMBL663142	B
CHEMBL668430	B
CHEMBL889604	B
CHEMBL999460	B
CHEMBL983757	B
CHEMBL1044822	B
CHEMBL1038911	B
CHEMBL1115358	B
CHEMBL1821392	B
CHEMBL2016367	B
CHEMBL3056824	B
CHEMBL2384165	B
CHEMBL3130225	B
CHEMBL3369565	B
CHEMBL3829095	B
CHEMBL4007201	B
CHEMBL4054634	B
CHEMBL919631	B
CHEMBL891310	B
CHEMBL891311	B
CHEMBL664356	B
CHEMBL666803	B
CHEMBL668433	B
CHEMBL668094	B
CHEMBL669987	B
CHEMBL668277	B
CHEMBL663135	B
CHEMBL667987	B
CHEMBL668427	B
CHEMBL821382	B
CHEMBL666806	B
CHEMBL668093	B
CHEMBL669443	B
CHEMBL668275	B
CHEMBL669448	B
CHEMBL668435	B
CHEMBL669449	B
CHEMBL884437	B
CHEMBL669446	B
CHEMBL662239	B
CHEMBL668081	B
CHEMBL669444	B
CHEMBL668439	B
CHEMBL668084	B
CHEMBL668274	B
CHEMBL668080	B
CHEMBL669275	B
CHEMBL668083	B
CHEMBL668082	B
CHEMBL829464	B
CHEMBL867007	B
CHEMBL916823	B
CHEMBL918699	B
CHEMBL914524	B
CHEMBL888665	B
CHEMBL926353	B
CHEMBL944098	B
CHEMBL969384	B
CHEMBL1034981	B
CHEMBL957672	B
CHEMBL1062969	B
CHEMBL1073056	B
CHEMBL1113554	B
CHEMBL1819662	B
CHEMBL2050302	B
CHEMBL2388428	B
CHEMBL3226184	B
CHEMBL3231540	B
CHEMBL3750438	B
CHEMBL3755622	B
CHEMBL3788092	B
CHEMBL3789540	B
CHEMBL3829123	B
CHEMBL3878855	B
CHEMBL4005826	B
CHEMBL4008609	B
CHEMBL4054632	B
CHEMBL4146167	B
CHEMBL4224051	B
CHEMBL4360404	B
CHEMBL4363350	B
CHEMBL4624219	B
CHEMBL4624220	B
CHEMBL4625702	B
CHEMBL668278	B
CHEMBL668279	B
CHEMBL668280	B
CHEMBL669255	B
CHEMBL4146155	B
CHEMBL669873	B
CHEMBL1909150	B
CHEMBL1106116	B
CHEMBL4322137	B
CHEMBL681747	B
CHEMBL683493	B
CHEMBL685257	B
CHEMBL681744	B
CHEMBL679613	B
CHEMBL877001	B
CHEMBL875218	B
CHEMBL827972	B
CHEMBL830157	B
CHEMBL881382	B
CHEMBL869701	B
CHEMBL909042	B
CHEMBL909043	B
CHEMBL906013	B
CHEMBL906014	B
CHEMBL906015	B
CHEMBL897790	B
CHEMBL902641	B
CHEMBL941996	B
